"CALL #(ITEM)","TOT CHKOUT","INTL USE "
"PS3568.O243 F36 2010","9","2"
"DK510.763 .K694 2007","0","0"
"PR3028 .K4 2009","1","0"
"DP270 .C38 2010","2","1"
"PS3573.I49 F56 2010","1","0"
"JZ1310 .K856 2006","1","0"
"HV741 .F674 2010","4","0"
"HV741 .F674 2010","4","0"
"DS518.15 .C66 2009","1","0"
"BR65.A64 E5 2005","0","1"
"PS3568.Y38 B47 2010","11","2"
"DP86.P8 R46 2008","1","0"
"DP86.P8 R46 2008","1","0"
"Z1003.5.F6 K65 2006","0","0"
"JC323 .K56 2009","0","0"
"DS910.2.J3 H35 2009","0","0"
"DS721 .C485 2008","0","0"
"JZ6374 .P34 2008","0","0"
"PG3479.4.O654 D66 2008","0","0"
"PL2938.E29 Z454 2009","0","0"
"N8193.A75 S53 2009","0","0"
"JN979 .P25 1987","5","0"
"BP189.585 .S45 2009","0","1"
"BF173 .M3566 1998","9","0"
"D743 .L85 2010","2","0"
"HB615 .K65 2010","0","0"
"HC433.5 .N383 2009","0","0"
"CT1217.M55 G67 2009","1","0"
"PK1718.J29 P3413 2008","0","0"
"DD280.35 .S75 2006","1","0"
"PS151 .W73 2009","0","1"
"PR9372.9.T46 H26 2007","0","0"
"PG3479.6.O85 Z743 2009","0","0"
"PK2578.2.E5 V69 2007","0","0"
"HG5782 .K58 2008","2","0"
"F2524 .R538 2008","1","0"
"DS871.7 .H454 2009","1","4"
"HF3555 .C54 2010","13","0"
"PL8481.4 .R84 2008","1","0"
"PQ6414 .S26 2009","3","0"
"PG3476.T75 Z7436 2010","0","0"
"KRM134 .C67 2009","3","0"
"BP63.A94 B43 2009","0","0"
"KD200 1625 .P39 A24 2010","0","0"
"DG501 .G62 2010","0","0"
"PQ6069 .T74 2009","0","0"
"HC79.E5 K6627 2009","0","0"
"P128.C664 A77 2009","2","0"
"PS3503.I785 Z96 2010","4","1"
"PS153.N5 I75 2010","3","0"
"JV6121 .T73 2010","1","0"
"JL2481 .W53 2009","2","0"
"PN4888.F6 K39 2010","6","0"
"PN1997.T94 K67 2010","1","1"
"PN2061 .M4655 2010","2","0"
"LC2781.5 .T43 2010","1","1"
"P130.52.A35 L36 2009","0","0"
"DS916.593 .H327 2007 v.45","0","0"
"D805.G3 A895 2009","0","0"
"DU121 .A87 2008","0","1"
"DS568 .M86 2009","1","1"
"PA23 .W37 2009","1","0"
"DS916.593 .H327 2007 v.36","0","0"
"PQ6603.A7 B83 2009","0","0"
"HF5549.5.G6 H86 2007","3","0"
"LB1043 .M43 2008","0","0"
"D1055 .C585 2009","2","0"
"LA721.8 .L29 2010","8","1"
"PQ6613.O79 A12 2005","1","0"
"PQ6601 .Y3 2007","0","0"
"PQ2075 1968","0","0"
"DA880.L43 A76 2006","1","0"
"HD6458.L76 A65 2007","1","1"
"PQ2625.O45 Z53 2009","2","0"
"RB155.5 .B76 2009","3","0"
"JC328.6 .H69 2009","1","0"
"HT169.M42 P824 2008","0","0"
"PN2091.S8 D57 2009","1","0"
"E184.B89 K53 2009","6","1"
"DC397 .A619 2010","1","0"
"Z115.4 .C76 2009","2","0"
"PQ2662.R394 C4 2009","0","0"
"PH3281.K85 P313 2010","1","0"
"PR6069.U82 H36 2009","1","0"
"PS3552.I7594 S54 2010","4","0"
"RC394.C77 H87 2010","6","0"
"PQ7797.B635 Z7133 2009","0","0"
"PQ8497.V35 Z6538 2009","2","0"
"DA501.S74 K65 2009","0","0"
"PS3613.C3885 H33 2008","0","0"
"PR6068.O56 Z46 2009","1","0"
"PG3476.E43 A3 2009","1","0"
"JK275 .R66 2010","4","0"
"PR6056.R2863 A3 2010","8","0"
"PS3552.L297 M83 2010","3","0"
"F3430.1.M6 J32 2008","2","1"
"R154.O37 A3 2010","4","0"
"PG7175.O43 Z47 2008","0","0"
"PS3553.H537 M36 2009","4","0"
"PG3452 .Z45 2009","0","0"
"PS3562.E4614 M36 2010","0","0"
"PS3619.I56294 M35 2010","16","1"
"PR6057.O33 L66 2010","0","0"
"PQ2673.I3372 Z46 2010","0","0"
"BD431 .C6838 2010","0","0"
"DC611.B775 C437 2010","0","0"
"HV48 .S56 2009","4","0"
"BR1285 .M46 2009","5","1"
"F1028.5 .S88 2009","0","0"
"LC910.P3 A68 2009","2","0"
"PQ2431.Z5 W56 2010","1","0"
"R726.C35 2010","1","0"
"T79.P84 E38 2002","1","0"
"HV6431 .C766 2009","16","2"
"PS3608.I4342 H67 2010","14","0"
"DS777.488.C5 T39 2009","1","2"
"UG1520 .K67 2009","0","0"
"B781.B34 C68 2001","1","0"
"D15.D69 M973 2010","0","0"
"DP104 .M327 2010","0","1"
"DF77 .S747 1984 v. 22","0","0"
"PN57.R57 B53 2009","0","1"
"PN686.G7 G57 2010","0","0"
"DC146.N36 B87 2009","2","0"
"DS916.593 .H327 2007 v.43","0","0"
"DS916.593 .H327 2007 v.53","0","0"
"PQ3872 .E38 2009","0","0"
"PQ2605.A873 Z57 2009","0","0"
"PR6073.I428 Z675 2010","0","0"
"B1925.E5 T6313 2009","2","0"
"PR8861.H85 D83 2009","0","0"
"HQ1134 .C46 2009","4","0"
"HV6970.M37 R4 2009","0","0"
"DC369 .V47 2009","0","0"
"BS630 .S96 2008","0","0"
"PQ243 .C28 no. 62","1","0"
"PN6728.B57 B685 2009","2","3"
"LF4330.5.F5 F57 2007","0","0"
"PQ243 .C28 no. 63","1","0"
"PF3065 .B48 2010","1","0"
"HV6046 .I47 2009","1","0"
"PQ2678.A918 C88 2009","1","0"
"BX2613 .C37 2009","0","1"
"PT2666.U25 H45 2010","0","0"
"PN56.F67 G594 2010","0","0"
"BX2350.3 .V38 2008","1","1"
"BS2850 .C6 no. 16","0","0"
"DF230.A4 V47 2009","1","0"
"D810.C4 W24 2009","2","0"
"HC79.C6 B67 2010","0","0"
"PN6245 .K38 2009","4","0"
"PJ8080 .A26 2009","0","0"
"PL2838.T46 A6 2008","0","1"
"PL2878.N14975 A6 2008","0","0"
"PL2923.5.D53 A6 2008","0","0"
"PL2878.N1327 A6 2008","0","0"
"PQ2407 .M5 2008","0","0"
"DS721 .X8295 2008","1","0"
"LB1528 .H45 2010","0","0"
"PQ2662.A3523 N68 2009","0","0"
"PQ2631.R63 Z789537 2009","0","0"
"JZ1308 .R69 2010","1","1"
"DS510.7 .C44 2010","10","0"
"PQ6601.L2 2009","1","0"
"DS849.K6 C37 2009","6","0"
"PT2678.A65 O39 2010","0","1"
"NK4165 .G373 2008","0","0"
"PL2840.C363 X527 2009","1","0"
"PL2837.L5 Y527 2009","0","0"
"PQ2003.V53 E39 2009","1","0"
"PQ1979 .C23 2009","1","0"
"NE962.G65 G86 2009","0","0"
"PL2308.5.N3 X536 2009","0","0"
"B5231 . W867 2009","0","0"
"DC158.2 .C65 2009","0","0"
"PQ1971.C6 Z75 2009","2","0"
"N5310 .J53 2009","0","0"
"PN2633 .M35 2009","1","0"
"PL2929.A5484 W46 2009","1","0"
"PQ2623.E386 Z576 2009","0","0"
"BL1812.G63 C352 2009","0","0"
"F3095 .M65 2009","0","0"
"PQ283 .M347 2009","0","1"
"DP302.C62 P39 2009","6","0"
"PR6069.A488 C479 2009","0","0"
"BV4501.3 .B74 2008","0","0"
"DS777.488.L6 F46 2009","0","0"
"HD9999.C9473 T285 2009","1","0"
"DS779.2 .T827 2008","0","0"
"B127.C65 T255 2009","0","0"
"PQ239 .G47 2009","0","1"
"QH540.83.C6 G36 2008","0","0"
"HC427.95 .T536 2008","0","0"
"PQ7291.P82 A68 2002","0","0"
"DS754.7 .C443 2009","1","0"
"HF3836.5 .C526 2008","0","0"
"DS99.H47 M947 2010","2","0"
"HC428.S47 Z436 2008","0","0"
"HC430.E5 Q433 2008","0","0"
"B125 .H3 2009","0","0"
"DS797.52.B35 Y36 2008","0","0"
"U413.A66 C54 2010","1","0"
"PT5881.33.A838 D8513 2009","1","1"
"DC203 .I36 2009","2","0"
"PQ245 .F74 2009","0","0"
"PQ2601.R677 Z6367 2008","1","0"
"PT2605.E4 Z723 2010","0","0"
"BR127 .T54 2009","0","0"
"B721 .I58 2005","0","0"
"DS796.S27 S536 2007","2","1"
"HV91 .A665 2010","0","0"
"DJK51 .A144 2009","0","1"
"DS924.T655 S53 2006","0","0"
"DS913.37 .K844 2008","0","0"
"DS783.4 .G8616 2008","0","0"
"DS783.4 .G8616 2008","0","0"
"PG3350.5.L6 D24 2009","0","0"
"HV6604.M6 C35 2003","0","0"
"HN425.5 .M347 2009","1","0"
"DC407.M4 R596 2009","1","0"
"HQ18.F8 F38 2009","3","0"
"DS730 .T34 2008","0","0"
"HV5840.G7 B43 2010","1","0"
"F1391.P9 C837 2007","0","0"
"BX597.S648 A3 2007","0","0"
"HD31 .M294145 2009","0","0"
"PG7223.R62 C98 2008","0","0"
"GN491.7 .M48 2009","1","0"
"PR6113.O364 B57 2010","3","0"
"PG5439.16.E4 H65 2008","0","0"
"HF1379 .F88 2009","0","0"
"HD8378 .P65 2009","0","0"
"PE1574 .M266 2009","1","0"
"HE823 .W66 2008","1","0"
"HE823 .W66 2008","1","0"
"F1326 .P98 2008","0","0"
"DS753.92 .C45 2008","0","0"
"TX353 .H165 2009","3","2"
"QH31.D2 T69 2009","1","1"
"LB3012.2 .B57 2010","0","0"
"G480 .L6813 2008","0","0"
"HC79.P6 W49 2010","6","0"
"HE823 .W66 2008","1","0"
"JL966 .P485 2009","1","1"
"DS36.8 .C43 2009","2","1"
"PN4784.B75 B74 2009","2","0"
"HQ1181.I4 W653 2008","1","0"
"HD1691 .B45 2009","1","1"
"HG187.A2 I584 2009","0","0"
"PH107 .S8 no. 25","0","0"
"LB3219.G7 H37 2010","0","0"
"HV6433.S64 C73 2009","0","0"
"GT513 .M27 2009","2","0"
"KZ6795.T47 M65 2010","1","0"
"GN281 .D854 2010","10","0"
"QH375 .F63 2010b","6","0"
"LC191.8.G7 O27 2010","0","2"
"BV3777.G9 C36 1998","1","0"
"HC800 .M36 2009","1","1"
"D545.S7 P49 2009","2","0"
"HE9715.A35 S67 2010","4","0"
"GT3980 .P34 2009","3","0"
"KD772 .C445 2009","0","0"
"BD175.5.P65 P65 2009","2","1"
"PH3213.C835 Z46 2006","0","0"
"DS904 .C449134 2007","1","0"
"HT178.E8 C6313 2009","0","1"
"F1973 .H844 2009","0","0"
"HQ1597 .T76 2010","0","0"
"P94.6 .K844 2004","0","0"
"PR6069.U86 G48 2010","0","0"
"QC903 .I487 2009","0","1"
"PR6015.U9 A78 2009","1","1"
"PN2969 .D53 2009","1","1"
"BR1641.A1 K38 2009","0","0"
"PS3604.U539 B53 2009","0","0"
"LC93.F8 M42 2010","0","0"
"B792 .E87 2007","0","0"
"PQ2682.E3 C67 2009","1","0"
"HQ1147.E85 F46 2009","0","0"
"PR129.I8 A48 2008","3","0"
"HV751.A6 E36 2009","0","0"
"LB1139.E5 B44 2009","1","0"
"UA652.K497 H87 2008","0","0"
"LB1137 .K525 2010","0","1"
"G76.5.I64 I64 2009","0","0"
"GV1785.H45 W35 2009","1","0"
"UA650 .K57 2009","1","0"
"PN4946.S36 A3 2009","2","0"
"PQ9698.1.S753 A6 2009","0","0"
"HB2125.5.A3 A44 2009","1","0"
"HD928 .P56 2009","3","0"
"U153 .D48 2010","0","1"
"JN50 .A3413 2009","3","0"
"HF1531 .E77 2009","2","0"
"PH124 .S78 no. 2","1","0"
"HQ1154 .D68 2010","10","0"
"HN376 .M63 2010","0","0"
"JF60 .K665 2010","0","0"
"HD60 .B884 2009","0","0"
"QH366.2 .S49 2009","5","0"
"HQ76.3.F8 C43 2009","1","1"
"PT2603.R397 Z7145 2009","1","0"
"PH124 .S78 no. 3","1","0"
"UG1243 .R46 2010","0","0"
"HC290.5.C6 M39 2009","1","0"
"UH443 .A884 2010","0","0"
"F1527 .W3418 2004","0","0"
"PT2492 .O83 2009","0","0"
"PH124 .S78 no. 4","0","0"
"PT2609.N9 Z865 2009","1","0"
"JZ1318 .R574 2010","0","1"
"F1525 .I32 2001","0","0"
"PN2728.T25 S26 2010","0","0"
"JN30 .E82482 2010","0","1"
"PH124 .S78 no. 5","0","0"
"DK170 .E435 2009","0","0"
"F1326 .L66 2001","0","0"
"PH124 .S78 no. 6","0","0"
"UB323 .W372 2010","1","0"
"UB323 .W373 2010b","1","0"
"PG3354 .K46 2009","0","0"
"PQ8497.V35 Z6125 1995","0","0"
"PQ9669 .A58 2009","1","0"
"PH107 .S8 no. 20","0","0"
"PN2472.S342 L523 2007","0","0"
"DK254.G74 A3 2009","0","0"
"BX601 .O237 2008","0","0"
"BP65.G3 S36 2010","1","0"
"DK510.32 .K867 2009","0","0"
"KLB3023.A67 S46 2009","0","0"
"BX597.K35 O75 2008","0","0"
"F1391.P6 A5 2006","1","0"
"F1414.2 .L66 1999","3","1"
"JV6003 .H65 no 1282","0","0"
"LB2376.6.G7 S54 2009","0","0"
"JV6003 .H65 no 1283","1","0"
"PQ6672.A9 S54 2009","0","0"
"DC235 .M49 1997","1","0"
"PN3311 .F53 no. 42","1","0"
"U22.3 .A74 2010","14","0"
"PG3335.Z8 I9 2009","1","0"
"DK254.E6 A4 2009","0","0"
"DK275.A1 P47 2009","0","0"
"BR128.G8 H4713 2010","2","0"
"DK677.9.A53 A4 2009","1","0"
"HN747.5 .X83 2009","0","0"
"HT384.C62 N364 2009","6","0"
"DK258 .N534 2009","0","0"
"PL1079 .Q258 2008","0","0"
"DS79.66.H87 M48 2010","1","1"
"DS748.2 .S26 2009","0","0"
"PQ9697.F718 D4 2008","0","0"
"P301 .H47 2009","0","0"
"JC328.5 .S323 2010","3","0"
"PQ2667.A97472 C66713 2010","0","0"
"GN855.R9 A87 2008","1","0"
"PR6065.D578 A75 2009","0","0"
"BL1900.C576 Z495 2006","2","2"
"PN4762 .C73 2009","2","0"
"PR6069.E329 A83 2009","1","0"
"PT2525.Z5 R54 2010","1","0"
"DT236 .H3349 2009","2","0"
"DG279 .L67 2009","6","1"
"PR4989.M4 L38 2009","2","0"
"HJ1375 .I58 2009","1","1"
"PN4784.C615 N49 2010","3","0"
"PN6401 .D66 2010","8","0"
"UA23.3 .I47 2010","1","0"
"U410.Q1 D58 2010","1","0"
"PG2067 .R776 2010","2","0"
"R725.55 .I68 2009","0","0"
"JX1569 .O25 no. 199","1","0"
"JF801 .D45 2008","0","0"
"DE71 .P28 2009","3","0"
"PJ5079.5.T53 G48 2009","0","1"
"PQ8497.V35 Z895 1992","1","0"
"DS134.24 .G55 2009","0","0"
"PQ2631.O4743 Z62 2009","0","0"
"JN500 .P29 v. 28, pt. 1","1","0"
"JS7303.A3 C46 2007","0","0"
"PT2685.O36 Z673 2010","1","0"
"GN495.6 .C75 2008","0","0"
"PA6011 .S86","2","1"
"PR888.E64 N48 2009","1","0"
"BX4700.I78 R43 2008","0","0"
"PQ6607 .E45 2007","0","0"
"F1416.G7 I54 2008","0","0"
"DA807 .U55 2008","1","0"
"RA501 .H45 2009","1","0"
"DS146.S65 K363 2009","0","0"
"F1406 .L3618 2009","0","0"
"HG3130.2.A6 C87 2009","0","0"
"P119.32.E85 S563 2009","1","0"
"HN530.2.A8 K594 2009","0","0"
"HD590.7.Z7 S95 2009","0","0"
"HC153.5 .S55 2009","1","0"
"DK651.I832 S54 2009","0","0"
"HV6433.3 .P767 2008","0","0"
"NX529.D65 P47 2009","0","0"
"BL625.2 .D84 2008","1","0"
"RA644.A25 A33 2010","3","0"
"UA772 .S79 2010","5","1"
"HC427.95 .B37 2010","1","1"
"TG145 .B56 2010","1","0"
"RG133.5 .W55 2010","5","1"
"GC97 .C66 2010","9","0"
"JC423 .D46 2009","3","0"
"GV1108.F7 P38 2009","1","0"
"QH540.5 .M66 2010","15","0"
"UB803 .D689 2010","4","0"
"U766 .Z45 2010","8","0"
"HQ561 .S54 2010","0","0"
"HC107.T43 P63115 2010","3","0"
"TX341 .G37 2010","6","0"
"RA395.A3 B285 2010","1","0"
"RC883 .C54 2009","2","0"
"HV6761.G7 H84 2009","4","0"
"HD70.I4 I53 2010","1","0"
"HM1271 .D37 2010","0","0"
"UB21.75 .C37 2010","4","0"
"HV6548.S65 P55 2010","2","0"
"RC514 .F695 2010","3","1"
"JZ5675 .O94 2009","0","0"
"HF1533 .D44 2009","0","0"
"HV6534.W18 C46 2010","1","0"
"GV865.C678 C73 2010","0","0"
"HT653.F7 L58 2010","4","0"
"HC260.P6 C73 2010","2","0"
"LC3731 .M58 2010","4","0"
"HD7125 .G87 2010","2","0"
"HG5131.P5 V58 2010","3","0"
"JZ1318 .A58 2009","0","0"
"HF1456.5.E8 D87 2010","0","0"
"HV4051.A6 O295 2010","0","0"
"JA76 .B358 2010","0","0"
"HG4529 .P67 2010","4","0"
"BF1286 .G35 2010","8","0"
"BF637.P76 T45 2010","7","0"
"JZ4995 .U55 2010","3","0"
"KZ5036 .Z33 2010","1","0"
"HV640 .G73 2010","1","0"
"GB665 .L56 2010","7","1"
"LC741 .W66 2010","1","1"
"HQ1137.A352 S35 2010","2","0"
"JQ1510 .W69 2010","4","1"
"LB3012.5 .A53 2010","1","0"
"U264.3 .C66 2009","1","0"
"HV7936.C8 B38 2010","0","0"
"HT153 .C47 2010","4","4"
"GE198.P4 L66 2010","0","1"
"HQ75.6.G7 C57 2010","2","1"
"QC903.2.C2 W45 2010","0","1"
"LB2838 .G48 2010","3","0"
"HV4505 .H367 2010","1","1"
"LB1778 .M27 2010","5","0"
"K3274 .H86 2010","2","1"
"HD4813 .I6 2009","1","1"
"JV8202 .M38 2009","1","0"
"JZ5930 .P68 2010","2","0"
"HD6961 .L33 2010","0","0"
"HV551.2 .L24 2009","0","0"
"HD8039.L92 U537 2010","1","1"
"HV6248.S613 G67 2009","2","0"
"GV706.4 .P684 2009","1","0"
"BF575.H27 S85 2010","0","1"
"LB2157.U5 R64 2010","1","0"
"GV14 .E35 2010","3","0"
"RC537 .Y48 2010","2","0"
"KF3455 .G76 2010","1","1"
"HV6545 .M274 2010","4","0"
"GE155.A6 W47 2010","0","0"
"RC423 .A82 2010","0","0"
"LC213.2 .H67 2010","19","0"
"HQ1201 .S87 2010","1","0"
"F1938 .C54 2009","0","0"
"JN7395 .M385 2010","1","0"
"BT83.57 .B53 2009","0","0"
"DT73.H3 U98 2009","1","0"
"HD6305.F55 C78 2010","1","0"
"B4377 .K45526 2010","0","0"
"R510 .N33 2009","2","0"
"PR9080.5 .D87 2010","1","1"
"PE1319 .I94 2010","0","0"
"JN96.A91 S88 2010","0","0"
"PS3573.I4359 M53 2009","0","0"
"PN4784.W37 P45 2010","6","1"
"PS3608.A5456 P66 2009","1","0"
"P90 .M2644 2010","4","0"
"HG5750.6.A5 M64 2009","0","0"
"DS597.34.K5 E57 2008","0","0"
"HV6433.I4 C53 2010","4","0"
"PN1997.K4368 L67 2008","0","0"
"BL1289.455 .H8713 2009","1","0"
"PS1331 .M37 2010","3","1"
"PS1331 .M37 2010","1","0"
"PK2659.K267 A2 2009","0","0"
"PT2456.Z4 H47 2010","1","0"
"PR9372.9.E33 V47 2007","0","0"
"B29 .C6148 2009","0","0"
"PQ9261.P417 A6 2009","0","0"
"PS1631 .A334 2010","3","0"
"PT1604 .S34 2009","0","0"
"BX4700.C45 S26 2009","2","0"
"BX4705.I7915 V514 2010","0","0"
"DD261.4 .K32 2009","1","0"
"DR418.5 .N48 2008","3","0"
"PL913 .O352 2005","5","0"
"BF1434.E85 R68 2010","0","0"
"HG2563 .M383 2003","2","0"
"HG2563 .M383 2003","2","0"
"UG633 .A6926 2010","1","1"
"DS63.2.U5 I73 2010","3","1"
"F1233.M45 A64 2009","0","0"
"PA6480 .A87 2009","3","1"
"Z7963.C65 H36 2009","1","0"
"Z7963.C65 H36 2009","1","0"
"CS463 .D87 2009","0","0"
"PR6052.A6485 A6 2009","1","0"
"P95.55 .S47 2009","1","1"
"DC231 .E8335 2008","2","2"
"BS2649 .O55 2010","0","0"
"B2605 .A35 1993 Bd. 18","0","0"
"PH107 .S8 no. 34","0","0"
"B2605 .A35 1993 Bd. 23","1","0"
"B2605 .A35 1993 Bd. 24","1","0"
"B2605 .A35 1993 Bd. 4","0","0"
"B2605 .A35 1993 Bd. 1","0","0"
"BX1342 .W38 2010","0","0"
"B2605 .A35 1993 Bd. 20","0","0"
"B2605 .A35 1993 Bd. 22","2","0"
"DE71 .B735 2010","0","0"
"PT735 .G33 2010","0","0"
"PT1828.B6 B755 2009","1","1"
"DS135.S75 T6 2009","1","0"
"Z7834.J3 H36 2009","1","0"
"PQ6147.S5 C66 2008","2","0"
"PQ6073.E94 P74 2008","0","0"
"P945.Z9 I844 2008","0","0"
"PQ7297.T48 A6 2009","0","0"
"PA6233 .C635 1995","1","0"
"PQ6666.O67 C54 2009","0","0"
"HQ1769.T55 S35 2009","1","0"
"PQ6660.A477 C37 2010","0","0"
"PQ6662.E43 L89 2010","1","0"
"HD31 .F755 2010","7","0"
"PQ2673.O3 Z784 2010","1","0"
"BS651 .R238 2009","0","0"
"PS159.A85 O75 2009","0","0"
"PN56.P92 G36 2010","0","0"
"PN1590.S6 P47 2009","5","0"
"PC2599.C4 D489 2010","0","0"
"E169.1 .A547 2010","0","0"
"DD120.C94 D498 2010","0","0"
"PQ6666.E765 C83 2009","2","0"
"PR9320.9.N45 P53 2009","2","0"
"DC96 .S86 1991","1","1"
"ND1326.8.K6 H36 2007","0","0"
"PQ6722.I343 M46 2009","0","1"
"DA910 .D93 2008","0","0"
"PR6063.A8843 R57 2009","2","0"
"PG1619.14.I9 K313 2009","0","0"
"PT2637 .A4184 2010","1","0"
"PT2637 .A4184 2010","1","0"
"D17 .A45 2001","2","0"
"D17 .A45 2001","1","0"
"D17 .A45 2001","2","0"
"D17 .A45 2001","1","0"
"D17 .A45 2001","1","0"
"D17 .A45 2001","2","0"
"D17 .A45 2001","1","0"
"D17 .A45 2001","2","0"
"HN530.2.A8 K3724 2009","0","0"
"F2831 .P93 2009","1","0"
"PR889 .B73 2010","1","0"
"F1412 .B54 2009","1","0"
"TR655 .J56 2009","0","0"
"DD66 .R48 2010","0","0"
"DD66 .R48 2010","0","0"
"HG3318.L3 B83 2009","1","1"
"KK262.D54 U75 1986","0","0"
"DT450.442 .L37 2009","2","1"
"PS3606.I526 B43 2007","15","0"
"D805.P6 M39 2010","2","0"
"HD2746.55.E86 B85 2009","0","0"
"D790.22 8th .B68 2009","2","0"
"PS2388.A9 H69 2001","0","0"
"RC569.5.A93 K36 2010","7","1"
"HC256.7 .F88 2010","1","0"
"DS113 .P39 2009","2","0"
"HM856 .P37 2010","0","0"
"G163 .S63 2009","1","0"
"HT119 .F37 2010","8","2"
"HT361 .U718 2009","4","0"
"PJ5050.J8 Z9213 2009","0","0"
"DC611.B781 K34 2010","0","0"
"KGF2216.N34 R49 2009","2","1"
"DK508.95.C54 Z34 2009","0","0"
"DK67.5.G7 S55 2009","0","0"
"PQ2643.I143 Z48 2009","0","0"
"P204 .R48 2010","0","0"
"HT169.E85 U82 2009","1","0"
"PQ150.C7 R53 2010","1","0"
"HF5636 .H35 2010","1","0"
"HF5823 .O68 2009","2","0"
"HD8039.I37 A35 2010","0","0"
"TX910.5.H34 F75 2010","1","0"
"JZ5333 .H36 2009","0","0"
"HV6431 .K625 2010","3","1"
"HC241.25.I4 B55 2010","1","0"
"HB3711 .A424 2010","2","0"
"JA85.2.U6 V45 2010","1","2"
"U167.5.S7 G73 2010","10","0"
"RC454 .C647 2010","2","1"
"JZ6009.A75 C66 2010","0","0"
"HQ774.5 .S68 2010","0","1"
"K564.C6 K37 2010","0","0"
"HV6441 .D44 2010","1","0"
"JC423 .U43 2010","2","0"
"HB3743 .L677 2010","5","0"
"HG4521 .L346 2010","2","2"
"GN476.77 .E84 2010","1","0"
"JZ1570 .E9334 2010","3","1"
"RA445 .S65 2010","1","0"
"JN401 .F66 2010","0","0"
"HB171 .A8185 2010","0","0"
"RG651 .E67 2010","3","0"
"RC495 .H356 2010","2","0"
"RA394 .H4175 2009","3","0"
"UG447 .S65 2010","5","1"
"K588 .L36 2009","3","2"
"GN62.8 .H88 2010","0","1"
"HF5415.1264 .M55 2010","0","0"
"QC902.8 .I58 2008","0","0"
"HJ9733 .B47 2009","0","0"
"HG3368.A6 I85 2010","0","0"
"JC223.M66 J648 2010","2","0"
"JZ1306 .B43 2010","1","0"
"HD30.2 .M67 2010","1","2"
"HD82 .O94 2010","0","0"
"HD30.3 .L547 2010","7","1"
"HF1430 .H36 2010","4","0"
"HD1697.5.M43 L67 2010","0","0"
"HB172.5 .M33 2010","1","0"
"HB75 .C25 2003","1","0"
"HD31 .K4613 2010","0","0"
"HD30.2 .I5566 2009","1","0"
"R607.B46 P36 2010","1","0"
"UG1530 .W646 2010","2","0"
"HD9282.G72 M55 2010","1","0"
"HD75 .P69 2010","1","1"
"HB139 .P875 2010","0","0"
"RC480 .D857 2010","3","1"
"HN740.Z9 I56788 2010","2","1"
"HD1691 .O98 2010","6","0"
"JF2011 .P54 2010","0","0"
"JQ1830.A58 F548 2010","0","0"
"HN690.Z9 M26655 2010","3","0"
"HG176.7 .C67 2009","1","0"
"GN776.22.R9 P73 2010","2","0"
"U240 .O785 2010","6","0"
"JK1764 .K54 2010","0","0"
"GT2490 .Q85 2010","1","0"
"HB3731 .L34 2010","1","0"
"HV9344.A5 R45 2010","0","0"
"HV640.5.P36 S36 2010","1","0"
"HQ756 .R64 2010","15","2"
"HV6433.A35 S43 2010","1","0"
"HD38.5 .S896243 2010","0","0"
"HD38.5 .S896243 2010","0","0"
"HD7269.C452 I5266 2010","1","0"
"JC578 .T74 2009","1","2"
"HQ77.9 .T7158 2010","8","2"
"HQ519 .T727 2010","3","0"
"HV4150.A5 U73 2010","2","0"
"G560 .A78 2010","1","0"
"BF295 .V567 2010","0","0"
"JZ1330 .W37 2010","2","0"
"HM1096 .S736 2010","24","1"
"HB107.R62 G74 2010","0","0"
"JA71 .P3384 2010","0","0"
"LB1027.23 .Z83 2009","0","0"
"HD57 .A33 2010","0","0"
"LC1099.3 .D476 2010","5","0"
"RC480.55 .L477 2010","5","0"
"LB1631 .S457 2010","2","0"
"HT609 .B37 2009","1","0"
"JA75.7 .C64 2010","0","0"
"HV7419 .P35 2010","1","1"
"JK1976 .B34 2010","2","2"
"LB1062.6 .C74 2009","2","0"
"HN49.C6 S26 2010","7","0"
"LB1027.3 .P38 2007","1","1"
"HT166 .C765 2010","3","0"
"HF1359 .C846 2010","2","0"
"LC3993 .M29 2010","1","1"
"HF5438.25 .J657 2009","3","0"
"G155.A1 D33 2009","3","1"
"JF195 .L36 2009","0","0"
"LB1031 .S623 2009","1","0"
"GR113.5.C36 M33 2009","1","0"
"BF1777 .D58 2010","9","1"
"RC552.E18 N385 2009","1","0"
"QH75 .E283 2010","0","1"
"LC1099 .E38 2009","0","0"
"HD75.6 .E44 2009","2","1"
"JZ6368 .S72 2009","1","1"
"LB2345 .H46 2010","0","0"
"RC554 .E883 2009","7","4"
"GN380 .D468 2010","0","0"
"LC210 .F67 2009","0","0"
"HB75 .B229 2010","0","0"
"LB2805 .P87 2010","1","0"
"BF692.2 .G46 2010","1","0"
"HT170 .G454 2010","7","1"
"JZ1318 .H45 2009","2","1"
"HD60 .M3646 2010","1","0"
"HD1251 .I47 2009","1","0"
"LC4717 .H86 2009","2","0"
"HV1444 .L448 2010","0","0"
"GV14.45 .B47 2010","0","1"
"GV14 .B53 2010","2","0"
"LB1576 .P857 2011","0","1"
"HD60 .S58 2009","0","0"
"UB271.U52 T47 2010","1","1"
"HQ1421 .B38 2010","12","1"
"HD30.28 .N4814 2010","1","0"
"HV6569.R95 M45 2009","2","0"
"LB1731 .J678 2010","5","0"
"H62.5.U5 G73 2010","0","0"
"HQ759 .J65 2010","2","0"
