"CALL #(ITEM)","TOT CHKOUT","INTL USE "
"PJ7864.T92 A2 2011","0","0"
"JQ1758.A91 P65 2008","2","0"
"P94.5.M552 G74 2011","0","0"
"PT5833 .N313 2010","0","0"
"PS3556.I488 R43 2011","5","0"
"PS3613.A77783 R43 2010","1","1"
"PS3560.O4927 R43 2010","1","1"
"BS2332 .E37 2011","5","2"
"E837.7 .M46 2011","5","0"
"BD450 .R44465 2011","2","1"
"PS3608.O48 R57 2010","0","0"
"PN1995.9.S26 S278 2011","3","0"
"PR6104.A867 S55 2010","0","0"
"PR9199.4.M4582 S63 2010","0","0"
"HM821 .S23 2011","7","0"
"PS3537.T323 Z694 2011","0","0"
"PS3604.I4685 S75 2010","1","1"
"PS3612.I5435 S94 2010","1","0"
"PS3605.D897 T4 2010","1","0"
"PS3552.R68563 Z465 2010","1","0"
"PS3553.O57 T47 2010","1","0"
"BT111.3 .O75 2011","1","0"
"PS3566.H4783 U53 2010","1","0"
"PS3568.E2697 U53 2010","7","0"
"PR6102.A772 V36 2009","0","0"
"PS3608.A89 V46 2010","4","1"
"PS508.W7 V56 2011","0","2"
"PS3562.E9535 V58 2010","0","0"
"P94.6 .L37 2010","0","0"
"PS3606.R383 W37 2010","1","0"
"PG1919.14.E28 W58 2011","0","0"
"PS153.N5 W67 2011","2","0"
"PN1998.2 .W6665 2011","2","0"
"PS3561.I483 Z7837 2011","0","1"
"LB2331 .M67 2010","1","0"
"PQ2666.O75 Z46 2011","0","0"
"LC3986.G7 W35 2011","1","0"
"PQ7519.C34 Z76 2010","3","0"
"HD62.6 .D781 2010","5","0"
"HD2831 .M852 2010","0","0"
"HD9502.A782 N483 2009","2","0"
"QC903 .C553 2010","0","0"
"PQ7442.A77 C37 2010","0","0"
"PQ7442.B67 E82 2010","1","0"
"PQ7440.A699 F36 2010","0","0"
"JC571 .H56 2010","0","0"
"PL248.P34 Z464 2010","0","0"
"BF173 .O645 2011","0","0"
"PL248.P34 C48 1995","1","0"
"V39 .P58 2011","8","0"
"PL248.P34 Z46 2007","1","0"
"PL248.P34 B46 1998","5","0"
"HV6433.P18 G86 2011","11","0"
"PL248.P34 B49 1994","1","0"
"HF2294 .A85 2011","0","0"
"PL248.P34 M37 2008","1","0"
"PL248.P34 K365 2002","2","1"
"B528 .S865 2010","0","0"
"PT2721.O97 W44 2011","0","0"
"U55.R6 R655 2010","1","0"
"PR6113.I55 B55 2010","2","0"
"DJ411.W5 D67 2010","4","0"
"PL248.A3116 B37 2008","0","0"
"PT2681.T3524 B74 2011","0","0"
"NK3850 .W458 2010","0","0"
"PA4279.P2 P764 2010","1","0"
"CB430 .T38 2011","0","0"
"PL248.A3116 F55 2006","0","1"
"PS3616.L384 T54 2010","0","0"
"PL248.A3116 G4 2008","0","0"
"F1973 .C38 2010","1","0"
"F1976 .C65 2009","0","0"
"F1938.5 .A48 2010","0","0"
"CR4595.S7 J35 2010","8","0"
"LB14.7 .S62 2010","5","0"
"DT4 .C33 2010","0","0"
"PN5650 .E55 2010","0","0"
"HG4636 .M3 2011","3","0"
"PT1954 .A13 2011","2","0"
"PT2666.L565 J33 2011","0","0"
"HT101 .R39 v. 10","0","0"
"PT134.E75 E84 2011","0","0"
"JN1129.L32 C275 2010","0","0"
"PT2378 .A6 2011","1","0"
"HV8738 .M84 2007","3","1"
"B2949.N3 H44 2010","0","0"
"PN2431 .P47 2010","0","0"
"F1935 .S44 2010","0","0"
"PG3476.S5246 A6 1962","0","0"
"PQ7440.M37 L48 2010","0","0"
"PR9369.4.S74 O53 2010","0","0"
"HM1211.H66 2011","2","1"
"PQ7437.Y382 B349 2010","1","0"
"PQ7440.R35 V53 2009","0","0"
"PR9197.32 .E95 2010","1","0"
"PT2718.A25 S6313 2011","2","0"
"LA2353.P92 C678  2010","1","0"
"PR9619.3.M83 T35 2011","3","0"
"DS135.E83 J64 2011","3","1"
"BR332.5 .M253 2010","1","0"
"BF1805 .A54 2011","1","0"
"PT1143 .P74 2009","1","0"
"PL248.M26 A45 2010","0","0"
"DA959 .T87 2011","2","0"
"DD53 .P47 2010","1","0"
"PT2664.U23 H38 2011","1","0"
"HM856 .G68 2010","1","0"
"PS3564.A895 Z66 2011","1","0"
"PR2848 .F75 2011","0","0"
"PL248.M26 I45 2010","0","0"
"PL248.M26 H33 2007","1","0"
"PR605.W65 M87 2010","3","0"
"DR438.1 .I53 2010","0","0"
"HE8699.T8 K63 2010","0","0"
"DD257.2 .S654 2010","0","0"
"PJ5034.5 .H35 2011","1","0"
"PT169 .A345 2010","1","0"
"PR9499.3.A26 D74 2010","0","0"
"PS3619.H328 S2519 2010","0","0"
"PT2682.R594 M37 2010","0","0"
"PL248.S474 S59 2007","1","0"
"PR6023.E833 Z945 2010","0","0"
"PL248.S474 S44 2009","0","0"
"PG3337.O3 Z616 2010","1","0"
"PQ4053.N29 G36 2011","0","1"
"HQ1625.F87 A3 2010","0","0"
"GA203 .K37 2006","0","0"
"DS134.36.F74 F73 2009","0","0"
"PQ4880.A343 P64 2011","0","0"
"PA3015.H85 S47 2011","1","0"
"PQ4923.U2 A64 2011","1","0"
"PQ4864.E5498 E1 2011","0","0"
"PQ4699 .F454 2011","1","0"
"DD290.25 .D483 2010","0","0"
"PT2705.D45 D86 2011","0","0"
"PL8785.9.S26 K85 2000z","1","0"
"HD1907 .S562 1959","1","0"
"PN1997.Z89 K84 2009","0","0"
"PT668 .B637 2011","0","1"
"PA5612.G73 C55 2010","0","0"
"PR9199.4.V95 Q54 2011","2","1"
"PR6104.A888 S37 2011","0","0"
"PT2081 .G635 2010","0","0"
"JZ4997.5.N3 V4713 2010","0","1"
"PR8801 .M87 2011","1","0"
"PQ4684.B62 Z78 2011","0","0"
"PT2665.N445 A13 2010","0","0"
"HQ796 .M16 2010","0","0"
"KG550 .S36 2010","2","0"
"JL2831 .V35 2010","0","0"
"PQ2631.R63 I4 2011","0","0"
"T173.D759 L545 2011","0","1"
"PT2619.U43 Z459 2010","0","0"
"PR6103.R678 K56 2010","2","0"
"DS134.36.R55 J8 2011","2","0"
"PQ4901.D46 F73 2010","1","0"
"PQ4862.E816 C35 2011","0","0"
"KH695 .I58 2007","0","0"
"HD38.5 .L64 2010","1","0"
"K487.E3 L38 2010","3","0"
"HD7326.Q5 O87 2010","1","0"
"PR6119.E434 P8 2011","0","0"
"P96.L5 M43 2011","1","0"
"HV6433.E85 R329 2009","0","1"
"HV4086.A3 A23 2011","1","0"
"F1411 .C1918 2010","0","0"
"PA6559 .S48 2011","0","0"
"PN56.C85 A37 2010","1","1"
"BR1604.23 .C668 2011","14","0"
"HM621 .D58 2011","0","0"
"PH667.15.H56 A2 2010","0","0"
"PT1709 .B47 2009","0","0"
"BM535 .S244 2011","8","1"
"RA788 .Q56 2010","0","0"
"LA134 .A95 2010","0","0"
"HD6490.O72 F575 2010","0","0"
"HD6490.O72 F575 2010","0","0"
"F3320.1.G6 U75 2008","0","0"
"BX4662 .P37 2010","0","0"
"PQ8550.23.U54 A65 2009","1","0"
"PQ7539.A47 P34 2003","2","0"
"PQ7436 .C668 2009","0","1"
"GN296 .R63 2009","0","0"
"HX274.7.A56 A3 2011","0","0"
"F3320 .I53 2010","0","0"
"PQ7812 .G37 2008","0","0"
"PQ7519.D3 Z5977 2010","1","0"
"BX1803 .O45 2010","0","0"
"JV6483 .R63 2010","1","0"
"DK104 . F55 2010","1","0"
"UB271.R92 A232 2010","0","0"
"PS3515.E37 Z58448 2010","0","0"
"HF3626 .C43 2010","1","0"
"PG3483.3.I58 P76 2010","0","1"
"PG5039.3.O648 K5713 2010","2","0"
"PQ2668.E657 L6713 2011","0","1"
"G465 .V35 2010","0","0"
"PN1998.3.M5 A3 2011","2","0"
"PL1129.E5 I683 2010","0","0"
"PL1129.E5 I683 2010","1","0"
"F3169 .N86 2009","3","0"
"PQ7389.F36 Z46 2009","0","0"
"B4568.Z84 R56 2009","0","0"
"PQ3989.2.A5 Z963 2009","0","0"
"PT1673 .W357 2010","1","0"
"TX101 .S35 2011","3","0"
"HQ1170 .F465 2010","3","0"
"HE131 .N32 no. 300","0","1"
"HN460.M84 M27 2011","2","0"
"DT72.C7 I27 2011","2","0"
"NA1547.S34 S56 2010","0","0"
"PS3612.A7736 R33 2011","5","0"
"HQ1590.7 .W664 2007","0","0"
"HQ1590.7 .W664 2007","0","0"
"PL2977.G35 Q56 2006","0","0"
"PA8585.V15 Z62 2010","2","0"
"RA448.4 .C53 2010","1","0"
"LA1131.82 .I57 2010","0","1"
"GN2 .M52 no. 48","1","0"
"F3319 .R392 2009","0","0"
"F3319 .R392 2009","1","0"
"PL2878.Y8 Y8 2006","0","0"
"BL600 .I67 2010","3","0"
"BL600 .I67 2010","4","0"
"BL600 .I67 2010","3","0"
"BL600 .I67 2010","3","0"
"BL600 .I67 2010","4","0"
"JN1572.A56 D425 2010","0","0"
"GN302 .K68 2007","1","0"
"PL2876.A70 D56 2006","0","0"
"PQ2179 .A2 2010","0","0"
"HC415.C3 I54 2009","0","0"
"GR241 .V45 2010","0","0"
"DS689.M2 T66 2010","0","0"
"HM701 .P344 2011","3","0"
"DG571 .M224 2010","0","0"
"PQ4862.A37 Z85 2010","3","0"
"PQ4053.F87 W43 2010","0","0"
"DS568 .K59 2009","3","0"
"DG214.5 .B38 2010","2","0"
"DS785 .T54 2010","1","0"
"F1529.M9 C53 2008","1","0"
"PQ4113 .C363 2010","0","0"
"BL2758 .O78 2010","0","0"
"PQ4876.E485 I46 2010","0","0"
"JV7426 .M54 2009","2","0"
"DS588.S68 U47 2009","1","0"
"BR1705.F4 G7 1892","0","0"
"N72.F45 G44 2010","1","0"
"D1055 .G457 2007","0","0"
"PL8011 .A35 2010","0","1"
"PT2675.Z35 H45 2011","0","0"
"JS2300 .G65 2011","3","0"
"LC3723 .K38 2011","0","0"
"LD2772.7.M38 M69 2011","0","0"
"HF5549.5.M63 B79 2011","0","0"
"GV865.G68 K87 2011","2","0"
"RC276 .W35 2011","5","0"
"R484 .C47 2010","2","0"
"RC533 .W442 2011","5","0"
"RG600 .D83 2011","1","1"
"LB1027.55 .O94 2011","4","0"
"HT1332 .R44 2011","2","0"
"K230.L485 A37 2011","1","0"
"GV875.A15 F45 2011","1","0"
"HV995.W252 M38 2011","1","1"
"GT605 .H55 2011","10","1"
"JQ1510 .Y46113 2011","1","1"
"HV875.58.G9 W44 2011","1","0"
"HF5387 .B39 2011","2","0"
"LC903 .C66 2010","1","0"
"KF4225 .S636 2011","0","0"
"HM851 .E23 2011","11","0"
"HG3851 .E77 2011","6","0"
"KF9011 .K56 2011","1","0"
"BF39.3 .M65 2011","1","0"
"HM671 .L37 2011","0","0"
"KF8748 .C25 2011","0","0"
"HQ471 .B87 2010","3","1"
"HM831 .A28 2011","1","0"
"GE150 .B58 2011","0","0"
"HQ1501 .B56 2011","0","0"
"HQ759.H292 A3 2011","0","1"
"HN380.Z9 M84356 2011","1","0"
"KF223.C653 H64 2011","0","1"
"JZ5675 .G49 2011","9","1"
"HD5856.U5 D54 2011","0","0"
"RC464 .C26 2010","0","1"
"JK1991 .B59 2011","1","1"
"HQ1090.7.K6 J86 2011","7","0"
"RA645.D5 M66 2011","2","0"
"HD2358.5.U62 V35 2011","0","0"
"UA10 .F5413 2011","6","0"
"HV105 .J46 2011","0","0"
"H61 .P58725 2011","2","0"
"JC479 .V57 2010","0","0"
"HM821 .O67 2011","3","0"
"JK2281 .M372 2011","3","0"
"JV6217 .R43 2011","1","0"
"HT384.V52 H634 2011","3","0"
"GV810.92.P47 A3 2011","0","0"
"HV6252 .A43 2011","2","0"
"HV6250.4.W65 D45 2011","2","1"
"HN819.Z9 M2666 2010","1","0"
"GV839.65.H3 W35 2011","2","0"
"JZ6405.W66 W64 2011","2","0"
"HV551.3 .N3563 2011","1","1"
"HS2330.K63 F64 2011","1","0"
"JV6225 .E94 2011","3","1"
"K1401 .A98 2011","2","0"
"HQ1735.6 .L37 2011","1","0"
"HM806 .M36 2011","2","1"
"LC2670 .M36 2011","2","0"
"HG178.33.B3 K37 2011","4","1"
"HD2358.5.U6 G74 2011","3","0"
"LB1060 .C334 2011","4","2"
"HQ1423 .C9 2011","0","0"
"JZ1480 .T78 2011","6","2"
"GF504.2 .S43 2011","1","0"
"UA13.5 .D86 2011","5","0"
"HD1691 .F74 2011","2","0"
"LB2376.4 .G43 2010","6","0"
"QC16.S265 W4313 2011","2","0"
"JK1899.D49 R67 2011","0","0"
"F1529.S44 E77 2010","0","0"
"JA79 .R26 2009","0","0"
"JV8025 .M54 2010","0","0"
"JF1351 .A84 2011","0","0"
"HB3711 .M354 2011","0","0"
"HD69.B7 W43 2011","1","0"
"HD53 .S737 2011","0","0"
"JF799 .L48 2011","0","0"
"HD70.V5 C43 2009","0","0"
"HC427.95 .C45 2011","0","0"
"KNQ3023 .L58 2011","0","0"
"LD755.K47 G66 2011","1","0"
"QC921 .P775 2011","1","1"
"JK468.I6 B33 2011","3","0"
"HC106.84 .C66 2011","1","0"
"HG4529 .M397 2011","3","1"
"HM742 .R67 2011","3","0"
"HD30.335 .Q56 2011","0","0"
"HB615 .D48 2010","1","0"
"LB1044.87 .D96 2011","0","0"
"HF1595 .E26 2011","0","0"
"HF5549 .E4235 2010","1","1"
"HQ471 .B37 2010","3","1"
"JN30 .E94 2011","2","0"
"GF125 .G74 2012","10","0"
"BF463.U5 G475 2011","2","0"
"K3440 .G78 2010","1","0"
"HB849.49 .B48 2011","5","1"
"HB99.7 .A23 2011","0","0"
"HQ682 .H588 2011","3","0"
"HF5415.332.Y66 B47 2011","0","1"
"HQ784.V55 H69 2011","1","0"
"HQ1061 .A485 2011","3","0"
"HM851 .A727 2011","1","0"
"HV553 .C693 2011","1","0"
"HB2096.4.A3 V45 2011","1","1"
"HN723.5 .L447 2011","2","0"
"HF5415.5 .P34 2011","1","0"
"JV6217 .M54 2010","1","0"
"V51 .N377 2011","2","1"
"HM851 .D38 2011","3","0"
"HV9104 .S75 2011","1","0"
"HG4638 .B54 2011","5","1"
"GN470 .R39 2011","3","0"
"JC421 .S395 2011","1","0"
"JF251 .S46 2011","3","0"
"HT177.N5 C47 2011","2","0"
"HQ734 .S997 2011","4","0"
"HA32 .P35 2010","9","0"
"HD57.7 .A2756 2010","1","0"
"UA647 .G6923 2011","0","0"
"HD38.5 .S896154 2011","1","0"
"HD38.5 .S896155 2011","0","1"
"JA71 .T46 2011","2","0"
"HF1008 .L45 2011","0","0"
"BF1429 .B88 2011","4","0"
"G156.5.V64 V65 2011","4","0"
"HV6250.4.W65 G58 2010","4","1"
"HC59.15 .A14 2011","1","0"
"HB3717 2008 .T46 2011","2","0"
"HC79.E5 G323 2011","1","0"
"HD7211.85 .G73 2011","0","0"
"HQ1420 .A64 2011","3","0"
"GN406 .O96 2011","5","1"
"JC574.2.I74 B55 2011","0","0"
"HN25 .N48 2011","0","0"
"HB3711 .L57 2011","1","0"
"HQ972.R82 M47 2011","3","0"
"JK421 .S718 2011","3","0"
"HQ759.92 .A43 2011","0","0"
"JK468.S4 M345 2011","0","0"
"HQ35 .A617 2011","4","0"
"HD30.4 .P485 2011","1","2"
"HG6041 .T378 2011","4","1"
"HM569 .A44 2010","4","0"
"HF5734.5 .N43 2011","1","1"
"LB1060.2 .K35 2012","5","1"
"HT113 .C545 2011","1","1"
"HN400.S6 R63 2011","1","0"
"GV461.7 .R66 2011","4","0"
"DT30.5 .C66 2010","0","0"
"JC423 .S648 2011","1","0"
"JC495 .E97 2011","6","0"
"HV5840.G7 D78 2010","0","0"
"LC1090 .E229 2010","2","0"
"LB1027 .B9513 2010","1","0"
"LB1025.3 .M85 2011","3","1"
"LC196 .P75 2011","1","0"
"BF531 .D45 2009","1","0"
"LB2341 .S245 2011","1","1"
"GV709.18.A35 G46 2010","1","0"
"LC4019.3 .D56 2011","0","1"
"LB2341 .H522 2011","7","0"
"HD62.5 .B55 2011","6","0"
"JC571 .M22 2011","0","0"
"JA83 .T49 2011","7","0"
"HT1581 .I43 2009","5","0"
"LC1201 .F75 2012","0","0"
"HN90.S6 I53 2012","6","0"
"RC489.E24 G55 2011","0","0"
"LB1573 .H1717 2011","0","0"
"HX39.5 .P384 2012","5","0"
"LB2805 .L3433 2011","4","1"
"HD75.7 .P555 2010","1","0"
"HF5549.5.M5 M364 2011","2","0"
"HD30.4 .L66 2011","0","0"
"LC1099.3 .M87 2011","7","0"
"HD62.17 .M37 2011","0","0"
"LB3013.3 .A545 2011","0","3"
"LB2825 .O245 2010","2","0"
"LB1585 .P365 2011","1","1"
"RJ506.P27 P37 2010","1","0"
"LB7 .P5432 2012","5","0"
"JQ231 .M56 2011","3","1"
"HM831 .R44 2010","1","0"
"KF539 .S77 2011","3","3"
"LC3993.9 .B57 2011","1","1"
"HV6432 .H344 2010","1","0"
"RC553.A88 M46 2011","3","0"
"HM851 .B693 2010","3","0"
"HA32 .Y63 2011","8","0"
"HF5415 .L362 2011","1","0"
"LB1027.3 .E44 2012","1","0"
"HF5549 .B776 2011","2","1"
"LB1067.5 .S78 2011","3","0"
"LB1048.5 .D93 2012","2","0"
"RC489.D5 T52 2011","3","1"
"HD82 .S58125 2008","14","0"
"HB1323.I42 D448 2011","1","0"
"HN65 .U84 2010","4","0"
"LB2806.15 .C6912 2011","1","0"
"BF76.7 .A55 2010","4","2"
"GT2885 .V37 2010","3","2"
"LB1050.34 .F69 2012","1","2"
"JV6895.M48 H46 2011","8","0"
"JN1129.B75 B75 2011","2","0"
"LB1573.7 .C663 2011","1","2"
"LB2806.15 .N85 2011","2","0"
"JZ4850 .V53 2011","1","0"
"HA17 .V64 2011","12","1"
"GR351 .A98 2010","0","0"
"JQ2998.A95 E44 2011","1","0"
"HN273.5 .W43 2011","10","0"
"LC32 .H36 2011","15","0"
"BF173 .B833 2011","2","0"
"HD30.2 .M453 2011","1","1"
"LB1050.6 .L58 2011","8","0"
"LB1043 .D385 2011","2","0"
"KF373.C325 Y33 2010","0","0"
"HT395.G7 A55 2011","0","0"
"H61.15 .N39 2011","1","1"
"JC578 .V65 2011","6","1"
"BF176 .H396 2011","0","0"
"LC191.4 .S67 2011","2","0"
"HV6431 .W564 2011","2","0"
"LB2831.92 .S65 2010","0","0"
"GN470 .L6 1936","1","0"
"JC328.65.R8 M667 2010","5","2"
"PQ4310.C4 F35 2010","1","0"
"PN2688.D8 A4 2010b","0","0"
"DS894.69.K9535 V36 2008","1","0"
"HC59.3 .M69 2011","2","0"
"HT177.N5 N449 2008","0","1"
"PA3874.A7 Z5 2008","2","0"
"DS329.4 .W368 2002","4","0"
"GN484 .P46 2011","2","1"
"BF173 .D86 2011","0","0"
"BR60 .C49 v.107A","2","0"
"LB1044.87 .P335 2011","2","0"
"BF319 .H28 2010","1","0"
"DK510.555 .A455 2011","1","0"
"DA176 .H37 2008","2","0"
"DK26 .B327 2010","0","0"
"DT30.5 .C665 2010","1","0"
"HD9016.C62 W35 2010","0","0"
"BX385.A8 T764 2010","0","0"
"LC237 .C66 2010","1","0"
"PS374.M37 M46 2011","1","0"
"B945.A694 K66 2011","0","0"
"DD801.R72 P45 2009","1","0"
"HG4538 .F66 2010","0","0"
"PN6790.R8 R87 2010","2","0"
"LC311 .E37 2011","2","0"
"DG87 .L65 2009","3","0"
"HQ1150 .E9 2010","0","0"
"P615 .O584 2010","0","0"
"HV6432 .C366 2010","0","0"
"ND3361.R52 B635 2010","0","0"
"PR6003.E282 Z78897 2011","0","0"
"JZ5538 .P67 2010","1","0"
"BF175.4.R44 A27 2011","0","0"
"R853.S7 S767 2011","9","0"
"PG3482.6.H2744 V254 2010","0","0"
"BM705 .L58 2010","2","0"
"BS2615.52 .F37 2010","0","0"
"BJ1281 .M37 2010","2","1"
"QC879.6 .M648 2010","1","0"
"BR738.4 .T66 2011","0","0"
"P241 .S416 2011","1","0"
"D726.5 .H32 2011","0","0"
"P115.5.E85 I58 2011","1","0"
"NA2543.S6 S6425 2010","3","0"
"PF5861 .S68 2011","3","0"
"PR275.T45 T49 2011","1","1"
"P37.5.C74 W56 2011","1","0"
"BR166 .J82 2010","0","0"
"BM495.5 .S845 2010","0","0"
"BS1700 .O54 2011","0","0"
"PS129 .I64 2011","2","0"
"HF5475.D44 M37 2010","0","0"
"HM753 .R47 2010","4","0"
"BR60 .C49 v.167","0","0"
"JC571 .N49 2010","0","0"
"PG3328 .R53 2011","1","1"
"JF1525.C59 P83 2010","2","0"
"DS797.56.Z546 Z54655 2010","0","0"
"BF173 .R687 2011","0","0"
"BR60.A6 C65 v.73","0","0"
"LB2341 .S833 2011","4","0"
"HG177 .B38 2011","3","0"
"RA418 .S633 2010","0","1"
"DD120.C94 K958 2010","0","0"
"PT238 .E584 2011","1","0"
"TS1413.5 .T49 2010","1","0"
"RJ504.2 .A5413 2011","1","0"
"PL2840.B525 D38 2010","7","1"
"PL2302 .Y38 2010","1","0"
"KNQ8506 .X56 2010","0","0"
"PQ1997.D5 H5713 2011","0","0"
"PL1064.K37 M3413 2011","0","2"
"PS1744.G57 Z617 2011","5","0"
"PS228.C63 C66 2011","1","1"
"F392.T47 L37 2011","0","0"
"F1035.S66 H57 2010","0","0"
"PQ307.E87 E94 2011","0","0"
"PS549.N5 F67 2011","1","0"
"PA8165 .H87 2011","0","1"
"E78.N65 C27 2011","1","0"
"B2993 .S63 2011","1","1"
"PS3619.H63 N49 2011","3","0"
"PR990 .O94 2011","5","1"
"CE35 .C33 2011","2","2"
"PN1998.3.L96 P66 2011","6","1"
"PT361 .T83 2011","3","0"
"PS3566.L27 F47 2010","4","0"
"PS3613.C5622 V36 2011","0","0"
"F3451.P5 G65 2011","3","0"
"PR6005.O4 A6 2010","2","1"
"E453 .M34 2011","4","1"
"E499 .W37 2011","0","0"
"BX1682.Z55 C74 2011","0","1"
"BR735 .H693 2011","1","0"
"DU647 .G675 2011","0","0"
"PN1995.9.S265 K57 2011","0","0"
"BJ1468.5 .H64 2011","0","0"
"PS217.P64 H46 2011","1","1"
"PS374.E87 T75 2011","1","0"
"PS3551.R455 M66 2011","2","0"
"PR646 .M33 2011","3","0"
"PQ6073.H65 V55 2010","1","0"
"PS377 .M33 2011","5","0"
"PA85.B4 H38 2011","4","1"
"E99.H3 S23 2010","0","0"
"PS3563.A72327 S54 2011","0","0"
"B187.S6 D38 2011","6","2"
"E99.C6 B426 2011","0","0"
"BX1668 .X38 2011","0","0"
"D446 .V83 2011","2","0"
"PR9372.9.N455 A88 2010","0","0"
"PN1993.5.F7 P23 2011","37","1"
"F1030.1 .C43 2010 2010","0","0"
"D511 .Z34 2011","4","0"
"P95.82.A8 Y68 2011","0","0"
"E175.45 .H69 2010","3","1"
"E172.O74 O74 2011","2","1"
"F1410 .C26913 2011","2","0"
"B2430.H334 A5 2011","2","0"
"E756 .G62 2011","3","1"
"DC122.3 .W34 2010","0","0"
"DS432.C48 R39 2011","4","0"
"DK266.3 .H35 2011","3","0"
"PR6106.O97 R43 2010","1","0"
"PS3603.H3715 S34 2011","1","0"
"P99 .S36886 2010","0","0"
"DR479.R9 R49 2011","8","0"
"BX9789.W7 W47 2011","2","0"
"PN1995.9.N4 S54 2011","0","3"
"PS231.R34 E43 2011","13","0"
"PR9372.9.N459 S77 2010","1","0"
"PN2071.I5 S62 2010","4","0"
"PN6112 .T43 2011","5","1"
"PS3563.A7879 T88 2011","0","0"
"PS3204 .E75 2011","3","0"
"E185.625 .A385 2010","0","0"
"F330 .T85 2011","5","0"
"PN6790.J3 S2513 2011","4","3"
"PR4525.D128 B4 2011","0","0"
"PR503 .C36 2011","2","1"
"B2430.L484 M665 2011","8","0"
"PS3563.A987 F54 2011","0","0"
"PS3556.O563 L55 2011","0","0"
"PL857.A3683 Z75 2011","1","0"
"PN1998.3.B755 P75 2011","1","1"
"DU880 .B47 2011","0","0"
"PN1998.3.B39 O64 2011","7","1"
"PS3613.O5248 O84 2011","0","0"
"PQ3949.2.G53 C3713 2011","1","0"
"PN1995.9.D6 C69 2011","7","0"
"PK6413 .R54 2011","1","1"
"PR9489.6 .A37 2011","2","1"
"CB226 .W43 2011","2","0"
"DS35.2 .C47 2011","2","0"
"HT401 .R47 v. 17","4","0"
"PQ7298.424.U512 J47 2009","0","0"
"PQ7298.43.E34 D53 2008","0","0"
"PQ7298.3.O66 N54 2009","0","0"
"PQ7298.429.A5493 A83 2009","1","0"
"PQ7298.23.A55 Y62 2009","1","0"
"PQ7298.26.A25 E33 2009","0","0"
"PQ7298.12.O76 Z46 2010","1","1"
"PQ7298.426.A53 E25 2010","1","0"
"HT170 .Y37 2010","3","2"
"PQ7298.17.A7 T35 2010","0","0"
"PQ7298.15.S636 D47 2010","1","0"
"PQ7298.13.R64 B66 2009","0","0"
"K4464.5 .S5 2011","5","0"
"DS881.9 .Y375 2010","2","1"
"GV923 .T87 2010","0","0"
"PQ4876.I8375 D56 2010","0","0"
"P118.2 .I48 2010","4","0"
"JC328.6 .M472 2010","2","1"
"DJK40 .N374 2010","0","0"
"LB880.V94 V94 2011","5","1"
"PA6411 .N486 2011","2","1"
"D13 .M264 2010","6","1"
"HV9804.B3 B66 2011","2","0"
"PT2177 .C465 2011","0","0"
"PT2615.A238 Z55 2010","0","0"
"PT2680.E62 S37 2011","0","0"
"PA6448 .N24 2011","1","0"
"PT2607.I6 J4 2011","4","0"
"PA6011 .F36 2011","2","1"
"PT2670.E46 W56 2011","0","0"
"PQ1581.V35 E5 2011","0","0"
"PR2399.W7 C7 2011","2","1"
"B105.P54 F56 2010","1","0"
"PA25 .C7 no. 60","2","0"
"PT2684.A58 L37 2011","0","0"
"DG87.A2 S345 2009","0","0"
"PT285 .S358 2010","0","0"
"PT2685.A4446 B45 2011","0","0"
"BS2850 .C6 no. 17","3","0"
"CR1964 .W434 2011","0","0"
"BL582 .S73 2010","0","0"
"HB172 .J44 2011","17","5"
"RC480 .M668 2010","0","0"
"JS113 .K86 2010","0","0"
"GV709 .W5795 2011","1","1"
"DK85.5 .G676 2011","0","0"
"HM1271 .F47 2010","0","0"
"HV640.4.A9 F76 2010","0","0"
"DS731.H3 H835 2010","0","0"
"DD867 .K63 2009","0","0"
"HD58 .W45 2011","0","0"
"P40.5.L38 L365 2009","1","0"
"DS731.K38 X53 2010","0","0"
"DT2996 .S236 2011","2","0"
"PF3068.G3 W55 2011","0","0"
"LB2395.7 .S28 2010","0","0"
"PQ6081 .R584 1992","2","0"
"NK9283.A1 W366 2009","0","0"
"PQ7298.29.O45 S65 2010","0","0"
"PQ4902.E747 C67 2011","0","0"
"PQ4863.U42 A64 2011","0","0"
"LB1139.3.G7 T45 2010","0","2"
"BP190.5.V56 P35 2011","1","0"
"BL290 .C73 2011","1","0"
"E840.8.S38 S36 2011","0","1"
"DG241 .C66 2011","9","0"
"PQ1571.L3 C43313 2010","1","0"
"BS2695.53 .A76 2010","1","0"
"PN710 .F46 2010","2","0"
"DB2063 .M34 2011","3","0"
"PN1995.9.S6 H65 2010","5","0"
"PR8851 .I75 2011","1","0"
"DS135.R7 L63 2011","3","0"
"PN1991.4.L48 W55 2011","1","0"
"PR4506.C67 S65 2011","0","0"
"PL2658.E8 O4 2011","0","0"
"PL2886.O1684 Z558 2011","2","1"
"PT311 .W45 2010","4","0"
"E241.B9 N45 2011","4","0"
"DT636.53.K36 A3 2011","1","1"
"DS119.76 .H3557 2011","1","0"
"PN1998.3.S39 A3 2011","7","2"
"DS375.K2 T94 2011","6","0"
"CT274.F377 W45 2011","4","2"
"PS3511.I7428 Z99 2011","1","0"
"PS3573.A7793 G56 2011","1","0"
"D802.D4 L37 2011","0","0"
"PS3566.I4 H86 2011","0","0"
"PE1130.C4 R47 2011","1","0"
"PJ7561 .A87 2011","2","0"
"PS3563.C3816 Z85 2011","0","1"
